model_type,log_loss,accuracy,precision,recall,f1_score,cv_folds,train_rows,timestamp
DecisionTreeClassifier,16.418254885050388,0.550160216909046,0.5254545454545455,0.5967991739803821,0.5588590766255741,5,20285,2025-04-13T21:00:21.211091
DecisionTreeClassifier,16.418254885050388,0.550160216909046,0.5254545454545455,0.5967991739803821,0.5588590766255741,5,20285,2025-04-13T21:42:45.364468
